label,sub_bass,bass,lower_midrange,mid_range,higher_midrange,presence,brilliance
Mamma,97,88,68,12,4,32,2
Mamma,75,31,66,6,3,6,10
Mamma,64,60,9,2,39,0,14
Mamma,34,84,26,3,69,42,10
Mamma,12,62,29,0,47,24,0
Mamma,54,99,49,11,69,29,42
Mamma,0,38,58,1,1,10,32
Mamma,70,20,17,5,3,63,8
Mamma,4,99,35,11,2,21,4
Mamma,98,46,40,4,30,91,0
Mamma,31,91,0,0,31,17,6
Mamma,99,0,14,3,12,28,7
Mamma,28,48,19,4,74,13,99
Mamma,97,99,5,20,0,15,26
Mamma,75,99,18,6,0,23,4
Mamma,41,97,7,1,10,45,71
Mamma,76,65,6,4,28,9,0
Mamma,68,43,13,7,44,55,4
Mamma,81,98,24,76,3,0,1
Mamma,71,70,22,5,34,78,0
Mamma,99,93,39,14,75,35,40
Mamma,35,98,20,3,33,8,3
Mamma,20,9,5,0,42,48,99
Mamma,75,99,23,13,6,31,7
Mamma,33,99,50,16,79,9,13
Mamma,30,67,27,76,13,1,74
Mamma,74,99,12,9,72,34,95
Mamma,94,82,15,18,30,94,5
Mamma,97,45,16,5,84,0,6
Mamma,75,56,24,0,19,56,15
Mamma,94,86,83,16,37,1,2
Mamma,56,44,13,5,44,97,42
Mamma,75,43,0,3,65,17,19
Mamma,99,57,42,32,32,7,8
Mamma,20,44,81,0,8,0,0
Mamma,99,62,31,5,9,0,2
Mamma,96,43,15,34,26,6,55
Mamma,1,38,31,11,0,1,9
Mamma,0,99,13,0,0,12,25
Mamma,77,58,60,0,86,82,1
Mamma,64,67,33,0,51,0,16
Mamma,0,31,14,1,12,94,86
Mamma,97,47,12,1,9,2,4
Mamma,77,0,48,0,32,23,99
Mamma,56,97,32,25,40,33,79
Mamma,99,99,22,12,22,28,0
Mamma,76,8,16,5,0,60,28
Mamma,75,95,3,2,43,78,1
Mamma,48,62,19,2,89,3,2
Mamma,20,37,55,19,2,25,72
Mamma,17,99,30,22,1,26,0
Mamma,75,63,14,3,44,1,97
Mamma,3,43,13,1,58,5,14
Mamma,1,46,94,3,15,65,3
Mamma,78,54,35,0,52,0,1
Mamma,58,78,45,3,54,99,0
Mamma,75,89,9,97,4,3,1
Mamma,31,99,19,15,1,42,0
Mamma,97,95,1,0,0,16,3
Mamma,5,80,38,24,7,49,2
Mamma,97,42,4,1,2,21,26
Mamma,36,44,16,5,12,91,3
Mamma,37,44,30,25,4,1,1
Mamma,98,90,65,35,40,1,0
Mamma,9,62,27,2,18,84,3
Mamma,75,72,75,6,19,61,23
Mamma,96,42,12,4,40,40,4
Mamma,8,41,88,4,25,0,5
Mamma,21,88,8,5,30,33,0
Mamma,78,89,22,23,3,5,3
Mamma,50,99,14,5,30,27,3
Mamma,75,43,28,0,45,77,0
Mamma,75,64,23,0,31,53,1
Mamma,12,98,30,10,0,32,13
Mamma,80,84,13,16,0,20,0
Mamma,99,0,23,6,54,10,8
Mamma,0,69,54,1,50,99,14
Mamma,96,57,59,0,12,25,8
Mamma,80,98,20,6,0,26,39
Mamma,85,72,28,2,5,0,95
Mamma,12,21,20,18,92,0,11
Mamma,41,99,19,6,49,4,44
Mamma,62,94,60,0,93,9,27
Mamma,62,21,63,5,42,4,37
Mamma,95,99,15,9,15,1,24
Mamma,75,37,9,0,66,0,4
Mamma,90,87,50,4,61,3,21
Mamma,24,92,2,18,36,21,1
Mamma,18,75,63,7,3,0,5
Mamma,2,1,8,0,30,99,99
Mamma,17,77,31,6,8,0,2
Mamma,75,62,28,1,77,0,28
Mamma,48,51,25,5,44,0,0
Mamma,75,99,4,19,22,2,28
Mamma,91,0,15,5,17,17,32
Mamma,76,66,8,4,0,1,45
Mamma,57,97,17,9,8,38,5
Mamma,95,53,61,1,65,0,5
Mamma,65,98,7,41,22,25,3
Mamma,87,92,4,9,0,7,3
Mamma,69,71,59,56,28,57,7
Mamma,21,78,17,58,11,11,4
Mamma,1,66,19,18,17,1,24
Mamma,90,99,61,48,1,2,1
Mamma,94,43,30,6,38,15,0
Mamma,18,74,64,7,2,1,5
Mamma,91,93,6,3,84,6,3
Mamma,88,21,24,5,17,22,8
Mamma,81,2,64,11,2,26,8
Mamma,75,64,36,4,64,9,14
Mamma,74,54,26,0,8,2,4
Mamma,74,43,61,12,41,0,1
Mamma,31,38,34,4,1,0,5
Mamma,28,37,30,4,2,0,1
Mamma,84,99,13,9,13,30,4
Mamma,55,86,18,75,3,31,10
Mamma,78,53,29,1,44,81,0
Mamma,5,45,16,58,9,18,18
Mamma,62,94,51,0,67,19,26
Mamma,77,20,47,6,57,7,2
Mamma,96,73,19,19,14,1,80
Mamma,87,61,14,27,71,2,20
Mamma,66,21,40,8,9,5,1
Mamma,27,92,7,2,2,11,5
Mamma,83,40,13,11,33,5,5
Mamma,67,31,22,7,20,18,18
Mamma,63,76,2,0,18,0,1
Mamma,47,66,19,1,87,0,3
Mamma,76,43,28,4,59,27,51
Mamma,59,99,58,4,1,94,98
Mamma,63,70,3,8,99,0,0
Mamma,53,59,55,5,8,4,0
Mamma,57,67,16,0,1,22,1
Mamma,79,32,47,4,0,0,0
Mamma,93,53,29,72,8,17,15
Mamma,57,97,17,9,8,38,5
Mamma,74,90,39,18,0,47,45
Mamma,46,98,11,5,95,3,14
Mamma,3,47,61,1,76,1,6
Mamma,3,42,16,3,30,0,12
Mamma,99,36,67,0,18,4,1
Mamma,98,85,52,11,29,10,0
Mamma,0,68,0,0,56,0,85
Mamma,16,39,66,41,1,42,76
Mamma,42,98,0,2,8,7,72
Mamma,80,68,77,9,64,9,1
Mamma,87,44,26,4,73,21,4
Mamma,43,97,6,2,7,45,71
Mamma,15,97,59,6,1,98,98
Mamma,24,94,0,16,61,15,2
Mamma,59,20,42,0,7,0,68
Mamma,1,79,23,0,31,13,82
Mamma,5,91,22,20,73,3,25
Mamma,70,73,31,0,60,45,3
Mamma,6,99,17,18,73,37,3
Mamma,74,21,39,18,0,0,34
Mamma,94,42,73,9,43,15,0
Mamma,41,6,16,0,34,69,2
Mamma,96,87,57,56,44,4,3
Mamma,0,39,8,77,0,53,60
Mamma,13,48,21,6,9,90,86
Mamma,75,56,41,0,41,37,8
Mamma,97,74,23,3,27,2,81
Mamma,94,44,17,5,24,90,0
Mamma,96,45,18,5,54,17,46
Mamma,93,71,31,12,76,5,9
Mamma,75,90,9,0,23,55,0
Mamma,6,67,55,5,13,2,78
Mamma,42,93,0,2,48,1,0
Mamma,77,46,64,0,61,0,0
Mamma,77,20,81,11,59,0,6
Mamma,56,32,17,0,0,39,5
Mamma,75,57,43,0,44,42,9
Mamma,58,21,20,11,18,3,13
Mamma,57,85,22,3,0,7,0
Mamma,17,45,58,0,61,99,3
Mamma,77,55,61,0,51,98,0
Mamma,71,50,16,19,86,81,0
Mamma,52,53,16,10,40,99,26
Mamma,27,99,25,4,0,19,7
Mamma,33,52,41,0,78,1,6
Mamma,36,73,15,0,0,2,72
Mamma,75,81,22,6,74,3,99
Mamma,0,42,4,2,27,57,0
Mamma,10,58,33,1,1,29,1
Mamma,93,65,33,1,98,2,1
Mamma,19,40,6,6,1,1,2
Mamma,74,40,5,0,13,1,2
Mamma,2,87,22,10,0,23,0
Mamma,80,72,37,1,50,27,5
Mamma,0,62,77,1,42,99,14
Mamma,75,59,41,1,45,43,9
Mamma,12,99,15,5,99,0,11
Mamma,44,99,37,12,3,9,7
Mamma,69,49,42,1,68,19,1
Mamma,69,55,17,0,56,1,5
Mamma,49,99,52,14,42,10,8
Mamma,55,41,18,73,55,1,72
Mamma,14,39,43,1,49,0,20
Mamma,77,61,31,30,41,69,4
Mamma,48,73,25,8,8,38,6
Mamma,86,99,49,18,0,20,68
Panther,78,48,63,0,9,56,0
Panther,92,84,1,0,18,0,0
Panther,24,86,15,5,43,15,0
Panther,2,89,5,16,4,29,11
Panther,93,16,30,31,13,0,0
Panther,24,52,10,74,49,0,27
Panther,99,92,1,0,38,0,0
Panther,21,55,7,2,47,55,0
Panther,74,91,2,10,42,7,0
Panther,32,69,83,0,66,2,11
Panther,59,98,46,3,2,72,57
Panther,75,3,24,3,95,5,36
Panther,99,94,74,1,9,68,7
Panther,75,95,94,0,9,0,1
Panther,47,90,26,0,1,11,6
Panther,71,97,15,5,51,0,14
Panther,66,86,3,11,36,0,5
Panther,97,49,87,5,45,0,18
Panther,41,99,22,7,1,9,35
Panther,48,70,19,1,53,8,2
Panther,88,74,1,6,19,0,25
Panther,77,52,24,8,67,8,2
Panther,71,92,34,1,40,8,30
Panther,99,96,14,32,17,3,8
Panther,85,87,2,0,26,12,46
Panther,96,87,5,9,12,26,4
Panther,74,99,92,0,12,1,0
Panther,70,62,62,7,37,4,4
Panther,78,73,1,3,1,0,20
Panther,3,66,48,3,17,6,1
Panther,74,71,0,0,7,0,1
Panther,8,54,20,27,35,98,16
Panther,80,66,24,8,87,3,0
Panther,88,66,21,1,34,13,27
Panther,99,63,7,76,46,1,6
Panther,2,88,28,57,82,4,3
Panther,86,87,14,45,57,0,6
Panther,2,97,76,55,99,12,2
Panther,83,66,21,61,29,94,6
Panther,0,99,22,3,0,0,69
Panther,3,84,20,0,26,3,8
Panther,75,90,29,9,75,1,10
Panther,8,44,3,75,5,49,94
Panther,98,71,56,5,2,0,21
Panther,9,66,5,14,88,1,12
Panther,56,69,13,1,46,98,1
Panther,74,85,79,4,51,39,3
Panther,73,62,1,2,36,56,2
Panther,3,53,70,2,20,84,45
Panther,94,69,59,0,33,56,3
Panther,92,68,5,1,5,0,2
Panther,77,59,92,1,22,0,5
Panther,41,85,79,1,38,0,1
Panther,41,95,30,75,63,28,24
Panther,33,73,20,0,20,41,2
Panther,77,53,21,0,1,0,2
Panther,1,68,23,18,35,11,12
Panther,76,88,22,12,19,28,4
Panther,64,76,63,0,85,13,69
Panther,77,59,55,1,45,54,1
Panther,58,44,15,27,99,10,56
Panther,40,52,26,0,0,15,3
Panther,4,58,12,12,29,93,86
Panther,81,66,22,3,81,1,3
Panther,57,30,84,0,67,2,69
Panther,98,79,20,7,70,0,0
Panther,97,68,4,2,32,17,0
Panther,12,37,3,8,0,99,0
Panther,47,70,91,5,2,1,3
Panther,75,99,0,0,3,40,98
Panther,36,91,88,7,17,11,48
Panther,81,97,9,19,40,3,36
Panther,74,21,43,14,79,18,75
Panther,91,96,22,11,7,7,69
Panther,92,73,27,38,2,42,2
Panther,98,38,81,0,12,8,4
Panther,98,91,86,0,95,1,6
Panther,76,42,70,9,5,49,9
Panther,20,87,2,0,17,0,0
Panther,40,99,27,6,97,15,21
Panther,99,76,25,8,8,97,1
Panther,75,89,25,0,28,0,1
Panther,94,64,45,3,27,0,0
Panther,34,67,20,16,54,10,99
Panther,63,80,70,9,4,8,7
Panther,90,47,28,9,7,66,2
Panther,40,49,22,7,23,98,0
Panther,3,81,2,18,41,2,36
Panther,84,1,8,2,35,49,92
Panther,74,94,4,1,70,0,30
Panther,77,92,48,13,64,1,9
Panther,76,20,30,8,1,49,6
Panther,76,31,38,0,21,5,23
Panther,97,93,5,0,0,53,0
Panther,61,31,69,16,1,4,13
Panther,15,87,16,5,35,2,0
Panther,75,66,48,3,54,50,81
Panther,97,16,31,3,15,2,1
Panther,3,64,26,2,19,0,8
Panther,76,74,19,5,2,11,2
Panther,58,60,0,75,40,19,28
Panther,77,93,26,8,51,2,20
Panther,96,99,3,23,24,39,28
Panther,16,7,76,15,62,56,26
Panther,13,92,1,24,4,65,2
Panther,6,89,1,28,1,66,1
Panther,82,60,25,4,5,0,9
Panther,50,86,22,7,31,0,5
Panther,72,7,6,15,62,51,26
Panther,3,43,9,0,67,5,4
Panther,72,89,1,0,48,23,11
Panther,90,87,25,1,10,4,18
Panther,8,74,17,0,12,0,5
Panther,2,77,0,18,41,0,8
Panther,40,95,58,50,19,8,4
Panther,76,98,99,0,16,7,10
Panther,62,72,18,14,79,4,5
Panther,28,79,2,7,18,5,4
Panther,16,37,8,2,4,12,78
Panther,98,92,22,0,29,15,0
Panther,95,34,40,1,2,82,1
Panther,75,96,25,3,70,4,44
Panther,21,53,79,6,0,27,32
Panther,62,90,95,0,5,0,7
Panther,77,88,24,8,54,1,9
Panther,75,80,49,16,0,24,0
Panther,14,54,0,15,0,7,22
Panther,30,96,51,67,99,0,44
Panther,0,98,0,9,43,64,85
Panther,31,72,24,8,65,0,73
Panther,56,64,40,5,1,27,0
Panther,16,44,17,0,3,15,6
Panther,75,99,0,0,47,45,0
Panther,54,85,39,7,64,50,28
Panther,77,29,38,13,36,0,19
Panther,2,50,73,49,24,62,5
Panther,1,47,1,0,67,34,28
Panther,99,95,85,1,18,30,29
Panther,39,39,8,1,45,64,5
Panther,39,96,46,13,9,38,6
Panther,42,99,26,0,3,21,11
Panther,20,46,77,6,2,2,32
Panther,75,84,9,5,19,44,14
Panther,4,86,31,11,64,19,2
Panther,98,89,24,7,60,0,2
Panther,0,70,5,12,0,14,11
Panther,37,88,14,26,4,0,4
Panther,4,99,64,0,33,0,5
Panther,89,40,28,1,15,65,4
Panther,85,87,17,3,52,14,4
Panther,75,79,68,1,42,48,77
Panther,98,89,85,7,11,1,12
Panther,75,93,90,0,42,0,3
Panther,74,79,30,16,0,4,4
Panther,71,77,28,1,49,98,0
Panther,4,82,19,0,5,67,0
Panther,6,68,21,0,17,7,53
Panther,93,66,26,1,0,6,7
Panther,35,98,74,3,10,88,94
Panther,67,80,16,5,80,16,13
Panther,1,60,53,2,11,2,44
Panther,75,94,12,4,1,19,12
Panther,56,64,21,0,6,29,99
Panther,14,31,0,0,38,0,9
Panther,5,98,35,11,0,29,97
Panther,95,89,19,66,65,0,6
Panther,33,55,25,8,10,10,39
Panther,0,42,10,0,61,0,36
Panther,69,66,60,3,45,1,21
Panther,55,84,15,81,59,0,0
Panther,89,93,29,1,4,22,8
Panther,86,86,9,21,22,85,0
Panther,41,87,82,2,46,0,79
Panther,74,77,36,0,12,91,83
Panther,99,85,17,5,91,6,11
Panther,95,71,50,4,51,35,0
Panther,99,89,4,8,9,30,4
Panther,97,66,17,5,1,20,4
Panther,61,99,58,0,29,10,0
Panther,5,64,26,14,77,3,11
Panther,5,91,9,16,0,24,14
Panther,50,62,22,6,61,19,3
Panther,54,87,34,7,64,50,71
Panther,3,70,53,0,54,16,44
Panther,75,45,23,2,45,6,0
Panther,4,45,77,3,75,66,4
Panther,78,95,1,14,5,84,16
Panther,70,81,23,2,97,71,4
Panther,94,49,22,0,53,2,19
Panther,96,60,38,1,14,4,47
Panther,75,92,88,3,41,35,2
Panther,24,52,25,1,6,40,4
Panther,0,38,18,11,4,0,9
Panther,75,21,91,7,0,40,5
Panther,48,61,18,0,37,0,1
Panther,4,78,71,7,7,16,25
Panther,64,90,23,0,14,18,17
Panther,72,50,87,4,5,2,79
Panther,51,37,77,0,4,52,93
Panther,82,87,81,1,2,0,8
Panther,75,42,11,3,9,4,11
Panther,75,91,4,12,73,6,0
Panther,59,99,60,0,0,78,68
Panther,83,82,41,2,14,7,2
Panther,12,87,33,10,55,8,10
Panther,36,56,34,2,31,0,8
Panther,99,49,23,7,6,7,2
Panther,72,36,71,0,59,34,5
Panther,1,7,52,54,14,62,23
Panther,69,89,0,0,13,6,6
Panther,27,41,6,2,47,67,0
Panther,99,90,24,4,30,72,76
Panther,23,80,5,1,5,49,82
Panther,89,71,25,5,4,1,74
Panther,74,61,37,1,72,0,18
Panther,75,8,28,4,73,2,95
Panther,2,73,3,1,2,96,8
Panther,79,74,21,0,10,43,15
Panther,91,48,22,7,7,14,4
Panther,58,78,4,0,34,9,58
Panther,73,99,5,1,27,0,0
Panther,73,79,69,3,69,97,6
Panther,25,98,29,9,15,16,2
Panther,75,85,16,0,22,43,14
Panther,75,77,41,8,36,35,9
Panther,64,97,0,0,0,0,1
Panther,99,75,93,8,5,0,2
Panther,24,98,87,8,2,48,5
Panther,75,99,29,24,71,13,81
Panther,50,94,3,35,54,18,7
Panther,75,83,22,0,22,51,0
Panther,25,68,4,1,98,5,4
Panther,97,40,6,78,72,98,1
Panther,99,98,0,16,10,50,3
Panther,54,43,1,8,3,0,2
Panther,39,65,1,11,37,21,0
Panther,95,72,43,2,0,79,0
Panther,75,96,38,4,28,14,5
Panther,75,62,22,7,7,24,4
Panther,56,89,1,0,5,42,35
Panther,57,91,85,0,67,0,72
Panther,75,89,84,1,21,0,20
Panther,23,54,5,1,4,54,2
Panther,39,63,1,3,9,51,14
Panther,55,33,0,0,9,6,1
Panther,97,91,24,0,21,2,5
Panther,85,72,20,6,22,1,0
Panther,1,80,15,0,11,1,18
Panther,75,98,25,5,10,20,28
Panther,2,87,24,11,0,17,0
Panther,16,98,26,8,39,0,9
Panther,95,96,4,8,0,16,3
Panther,74,99,2,1,0,24,23
Panther,98,90,17,25,2,3,6
Panther,22,41,17,5,45,73,2
Panther,63,61,0,2,18,1,61
Panther,67,86,17,0,23,3,20
Panther,95,39,0,0,15,4,97
Panther,33,60,26,9,9,6,11
Panther,54,89,1,0,5,13,1
Panther,75,0,30,2,30,20,9
Panther,40,98,71,52,29,5,12
Panther,75,99,2,3,32,26,11
Panther,2,42,34,1,27,0,57
Panther,76,49,37,1,15,0,45
Panther,0,98,3,4,5,0,9
Panther,61,93,13,3,37,11,23
Panther,0,39,33,0,3,1,9
Panther,35,60,77,0,22,0,54
Panther,77,88,2,0,61,64,0
Panther,57,30,77,0,76,2,68
Panther,79,94,24,8,42,91,0
Panther,71,89,21,0,94,6,0
Panther,24,82,3,10,74,16,5
Panther,36,85,92,3,31,6,0
Panther,94,93,1,14,19,33,5
Panther,55,70,22,7,47,57,36
Panther,45,92,4,1,3,5,1
Panther,97,65,76,0,86,7,1
Panther,62,48,39,1,59,0,98
Panther,29,73,20,6,80,7,99
Panther,75,42,3,1,4,0,11
Panther,61,96,97,0,75,26,1
Panther,99,94,87,1,51,0,2
Panther,93,99,7,55,76,28,37
Panther,68,70,24,8,73,9,14
Panther,76,37,5,1,42,13,3
Panther,58,83,0,0,4,9,0
Panther,75,95,3,1,3,20,95
Panther,96,75,13,23,75,13,24
Panther,89,96,18,15,3,97,9
Panther,76,26,0,0,26,45,2
Panther,46,84,1,10,54,2,87
Panther,68,52,47,3,55,6,21
Panther,7,94,18,21,5,0,65
Panther,0,99,46,16,63,0,95
Panther,92,52,92,0,92,39,1
Panther,96,87,16,25,89,17,27
Panther,50,80,84,0,0,79,98
Panther,1,66,98,5,64,34,28
Panther,78,97,26,8,0,24,11
Panther,33,55,27,15,0,18,13
Panther,97,84,22,3,54,10,2
Panther,94,31,81,0,3,15,0
Panther,12,77,3,4,12,6,87
Panther,82,92,89,2,17,0,20
Panther,6,41,2,7,9,0,15
Panther,85,99,5,1,4,12,0
Panther,99,42,0,6,26,27,6
Panther,57,31,85,0,66,2,74
Panther,77,68,21,6,91,0,3
Panther,3,74,6,0,47,0,86
Panther,91,40,13,4,7,37,3
Panther,99,50,88,1,2,16,4
Panther,67,63,26,9,87,0,4
Panther,54,85,35,8,64,50,78
Panther,77,67,49,10,59,98,12
Panther,50,56,6,2,0,40,1
Panther,52,61,0,1,55,0,3
Panther,86,93,4,0,14,16,3
Panther,97,89,25,35,3,37,9
Panther,99,27,24,0,73,0,16
Panther,98,92,98,8,23,0,0
Panther,18,80,13,4,67,50,92
Panther,33,51,67,8,67,5,91
Panther,74,8,5,0,16,72,78
Panther,95,97,63,34,21,2,12
Panther,77,62,32,10,2,0,20
Panther,91,90,24,8,99,1,6
Panther,84,74,19,27,6,7,4
Panther,83,94,25,8,89,2,6
Panther,66,84,21,40,0,89,0
Panther,24,99,15,14,1,9,96
Panther,77,58,32,0,58,4,4
Panther,78,66,23,7,2,12,37
Panther,56,40,19,6,49,0,8
Panther,31,97,7,21,16,17,7
Panther,24,44,76,0,2,91,81
Panther,75,97,23,69,14,0,10
Panther,5,60,60,5,61,41,25
Panther,0,57,12,0,32,10,8
Panther,97,88,3,9,12,8,0
Panther,45,86,77,3,1,18,0
Panther,89,88,23,8,70,1,5
Panther,54,64,39,29,26,42,5
Panther,43,81,78,0,3,22,68
Panther,22,79,2,0,54,69,3
Panther,48,87,16,11,16,6,0
Panther,96,96,17,9,0,20,11
Panther,77,99,2,9,12,1,40
Panther,60,93,92,0,6,38,17
Panther,75,92,0,4,27,27,1
Panther,2,51,26,8,37,86,1
Panther,72,49,83,0,36,5,79
Panther,74,97,89,0,46,0,46
Panther,0,47,1,0,63,0,28
Panther,95,41,34,0,26,0,25
Panther,24,44,22,1,1,13,81
Panther,15,94,46,13,60,0,96
Panther,99,96,25,7,0,18,12
Panther,9,88,82,3,19,60,7
Panther,49,91,96,0,1,25,4
Panther,68,65,25,2,25,1,4
Panther,97,71,81,5,37,26,17
Panther,25,85,94,0,50,9,3
Panther,74,76,63,7,33,41,9
Panther,97,59,18,13,8,0,7
Panther,95,69,21,0,61,58,5
Panther,66,80,67,12,61,18,18
Panther,75,63,25,8,61,0,4
Panther,75,43,3,4,3,0,1
Panther,5,63,31,0,70,0,8
Panther,89,84,0,6,80,15,20
Panther,75,41,24,2,52,9,1
Panther,12,73,61,1,32,21,1
Panther,71,63,24,9,18,81,18
Panther,98,70,21,7,82,0,2
Panther,43,40,28,42,3,23,99
Panther,34,44,7,73,47,0,18
Panther,0,86,4,17,0,28,36
Panther,77,99,1,9,93,14,10
Panther,96,99,33,3,84,7,69
Panther,72,64,98,0,32,9,2
Panther,63,96,50,47,21,2,5
Panther,98,99,3,8,42,85,1
Panther,75,99,78,4,2,0,43
Panther,33,94,25,8,8,4,21
Panther,25,99,26,2,6,1,9
Panther,94,31,30,0,6,15,72
Panther,99,77,81,12,93,0,18
Panther,0,91,7,3,5,12,87
Panther,0,72,22,63,45,0,3
Panther,97,60,15,72,68,3,10
Panther,1,79,67,0,60,31,26
Panther,50,44,60,0,12,40,4
Panther,21,70,12,1,55,96,1
Panther,71,91,24,5,36,76,0
Panther,96,77,30,8,64,15,6
Panther,67,86,78,1,46,77,1
Panther,99,91,24,0,13,11,6
Panther,75,48,0,0,2,0,20
Panther,77,3,31,0,6,76,92
Panther,62,49,21,6,26,2,23
Panther,83,50,25,0,26,6,5
Panther,81,82,3,4,47,7,6
Panther,55,42,16,70,54,3,0
Panther,83,33,6,40,10,37,3
Panther,73,89,45,2,26,28,30
Panther,48,67,19,1,0,1,3
Panther,2,88,9,0,59,56,38
Panther,76,83,23,13,42,45,19
Panther,1,46,14,5,21,4,2
Panther,4,72,98,0,75,92,8
Panther,96,41,3,1,24,0,26
Panther,73,87,41,13,8,45,5
Panther,99,67,9,1,1,0,2
Panther,71,75,26,1,0,16,8
Panther,36,87,18,6,3,2,73
Panther,4,97,0,7,12,4,57
Panther,4,51,29,9,2,93,0
Panther,60,90,24,8,16,54,8
Panther,4,99,72,0,7,94,96
Panther,99,86,74,0,52,9,12
Panther,83,92,5,1,18,11,81
Panther,43,98,20,5,71,5,18
Panther,22,44,19,3,12,40,4
Panther,26,87,0,1,13,37,9
Panther,77,92,2,0,24,34,34
Panther,75,91,2,3,20,6,0
Panther,64,29,3,1,15,8,46
Panther,90,69,13,8,9,11,5
Panther,90,98,45,15,46,1,17
Panther,80,65,48,6,79,55,44
Panther,87,72,16,3,44,0,3
Panther,2,45,18,6,34,1,14
Panther,95,70,66,16,60,13,18
Panther,82,86,6,45,8,5,4
Panther,97,98,0,21,1,0,69
Panther,54,85,19,7,64,1,7
Panther,25,72,24,8,86,3,6
Panther,97,97,19,14,0,63,0
Panther,29,68,36,1,15,1,48
Panther,1,51,2,0,63,99,28
Panther,94,31,84,2,0,15,72
Panther,75,50,87,2,16,7,30
Panther,98,65,19,6,81,26,3
Panther,78,45,1,0,53,96,0
Panther,99,93,15,24,59,61,4
Panther,61,98,62,0,29,62,1
Panther,99,89,24,43,3,1,1
Panther,72,97,16,17,1,1,35
Panther,0,40,9,1,6,90,86
Panther,33,48,15,2,39,1,2
Panther,62,99,96,2,2,14,70
Panther,75,93,8,2,1,36,16
Panther,33,88,0,3,11,54,0
Panther,47,43,16,0,83,9,0
Panther,4,96,17,7,53,6,7
Panther,14,65,25,8,55,3,6
Panther,49,65,35,34,52,3,8
Panther,1,77,66,1,14,19,3
Panther,13,69,47,1,13,34,14
Panther,85,51,79,12,93,2,0
Panther,40,52,22,0,58,16,1
Panther,75,99,30,7,84,13,49
Panther,77,6,45,5,9,29,92
Panther,80,99,31,11,1,0,18
Panther,19,91,5,0,58,96,5
Panther,95,84,1,1,40,0,1
Panther,32,67,38,22,54,9,8
Panther,35,71,92,4,0,39,0
Panther,0,93,4,0,55,34,28
Panther,74,85,26,15,82,9,35
Panther,0,99,0,14,0,2,33
Panther,99,76,24,7,13,0,1
Panther,75,97,6,2,24,13,71
Panther,29,49,24,8,71,2,11
Panther,25,81,1,14,42,0,20
Panther,97,97,51,0,77,27,19
Panther,91,82,72,9,61,4,4
Panther,65,76,46,10,43,6,5
Panther,77,76,27,8,2,1,20
Panther,1,73,23,29,39,96,15
Panther,94,99,1,8,4,55,1
Panther,74,74,58,5,13,0,3
Panther,94,61,57,28,67,16,31
Panther,31,72,22,7,0,29,0
Panther,68,56,56,12,26,4,1
Panther,56,41,17,5,55,0,0
Panther,75,31,83,6,26,78,40
Panther,92,92,24,2,46,93,0
Panther,62,86,24,8,1,35,10
Panther,41,48,22,7,29,97,0
Panther,97,99,28,26,74,11,76
Panther,22,48,22,1,12,58,15
Panther,75,93,13,78,6,65,12
Panther,54,98,51,20,89,7,40
Panther,68,93,11,14,54,5,9
Panther,76,97,22,7,59,63,1
Panther,36,65,69,9,16,1,3
Panther,97,43,56,2,47,12,0
Panther,24,20,87,7,17,33,6
Panther,73,53,94,20,25,67,20
Panther,77,65,40,63,31,99,5
Panther,44,86,0,0,57,94,0
Panther,0,45,22,3,9,11,5
Panther,96,93,53,7,18,51,3
Panther,83,83,25,27,74,11,20
Panther,36,57,56,8,39,4,0
Panther,58,62,58,28,64,42,28
Panther,25,45,22,4,65,0,3
Panther,74,85,41,37,44,6,1
Panther,82,97,24,8,40,27,30
Panther,74,99,14,0,0,36,71
Panther,9,41,33,0,27,0,26
Panther,99,94,92,3,94,1,17
Panther,75,73,10,2,45,99,2
Panther,99,30,25,8,24,15,0
Panther,75,64,46,3,63,0,17
Panther,90,84,1,2,0,0,3
Panther,75,99,17,24,7,14,53
Panther,94,96,17,24,6,12,21
Panther,97,89,83,0,25,3,6
Panther,99,92,0,1,41,1,0
Panther,87,99,33,0,22,0,91
Panther,7,88,4,16,0,24,27
Panther,95,97,22,8,56,85,0
Panther,34,90,85,0,85,0,2
Panther,80,71,0,5,16,3,5
Panther,74,95,10,0,24,13,71
Panther,67,83,18,0,3,81,0
Panther,60,69,23,5,0,5,1
Panther,0,96,14,4,0,0,63
Panther,25,92,0,0,6,31,9
Panther,34,97,84,27,13,6,8
Panther,53,55,26,0,70,0,6
Panther,99,97,17,5,47,20,10
Panther,63,91,86,0,18,4,9
Panther,94,92,65,7,19,7,0
Panther,0,41,21,56,9,2,8
Panther,96,84,20,6,51,25,6
Panther,5,96,23,7,46,35,2
Panther,23,80,13,4,16,87,0
Panther,96,31,92,0,65,9,0
Panther,73,99,0,7,37,0,20
Panther,77,88,27,9,58,0,20
Panther,74,20,39,13,59,1,65
Panther,60,82,73,0,8,6,9
Panther,84,77,18,27,21,58,4
Panther,77,52,20,6,89,2,4
Panther,73,61,2,0,9,54,15
Panther,65,64,66,8,68,8,17
Panther,61,93,3,10,8,1,10
Panther,38,20,57,5,89,4,46
Panther,31,59,3,12,56,0,37
Panther,30,52,81,0,21,13,65
Panther,66,41,75,0,3,91,82
Panther,76,46,19,0,37,2,3
Panther,75,0,18,0,0,23,33
Panther,75,99,2,8,20,20,3
Panther,74,67,9,12,8,8,1
Panther,84,86,24,0,19,30,3
